customer_id,first_name,last_name,email,phone,address,city,state,zip,latitude,longitude,birth_date,gender,loyalty_tier,signup_date,marketing_opt_in,home_store_id
C003093,Sage,Nguyen,sage.nguyen3093@example.com,(749) 339-8241,66 West 94Th Street,New York,NY,10025,40.791258,-73.967772,1957-04-26,,None,2023-08-21,False,S0004
C003094,Jamie,Martinez,jamie.martinez3094@example.com,(291) 678-7836,"1312 Hoe Avenue, Suite A",Bronx,NY,10459,40.831516,-73.890122,1967-06-08,,None,2023-10-30,False,S0004
C003095,Jamie,Lee,jamie.lee3095@example.com,(556) 750-4665,120 Warwick Street,Brooklyn,NY,11207,40.68122,-73.887856,1962-07-08,,Silver,2023-10-05,False,S0004
C003096,Reese,Brown,reese.brown3096@example.com,(638) 252-7863,16220 12Th Ave,Beechhurst,NY,11357,40.790976,-73.799705,1970-06-11,,None,2024-02-12,True,S0004
C003097,Jordan,Lopez,jordan.lopez3097@example.com,(927) 629-1606,360 Lexington Avenue,New York,NY,10017,40.750429,-73.9768,1973-06-11,,None,2024-05-01,False,S0004
C003098,Riley,Hernandez,riley.hernandez3098@example.com,(265) 999-2890,19-38 38Th Street,Astoria,NY,11105,40.77802,-73.901111,1965-05-31,,Silver,2023-08-11,False,S0004
C003099,Riley,Clark,riley.clark3099@example.com,(238) 967-5067,1500 Astor Avenue,Bronx,NY,10469,40.859462,-73.842436,1956-02-14,,None,2023-11-19,True,S0004
C003100,Morgan,Smith,morgan.smith3100@example.com,(346) 985-1692,3038 Bouck Avenue,Bronx,NY,10469,40.87004,-73.849935,1970-05-21,,Gold,2023-09-20,True,S0004
C003101,Jamie,Nguyen,jamie.nguyen3101@example.com,(225) 973-5397,1509 Cortelyou Rd,Brooklyn,NY,11226,40.641382,-73.964079,1952-06-23,,Gold,2023-09-17,False,S0004
C003102,Elliot,Perez,elliot.perez3102@example.com,(826) 756-7889,829 Nostrand Avenue,Brooklyn,NY,11225,40.66835,-73.950633,1951-03-15,,None,2023-09-02,True,S0004
C003103,Taylor,Chen,taylor.chen3103@example.com,(819) 500-6732,30 W 141 Street Apt. 4N,New York,NY,10037,40.816759,-73.935407,1984-07-10,,Silver,2024-08-13,True,S0004
C003104,Cameron,Lee,cameron.lee3104@example.com,(285) 428-5011,4405 South Clinton Avenue,South Plainfield,NJ,07080,,,1957-07-18,,Silver,2023-11-08,False,S0004
C003105,Riley,Chen,riley.chen3105@example.com,(516) 736-6140,223-19 Linden Blvd.,Cambria Heights,NY,11411,40.694248,-73.737271,1988-06-17,,None,2023-08-30,True,S0004
C003106,Avery,Perez,avery.perez3106@example.com,(225) 904-3640,461 Central Park West,New York,NY,10025,40.798304,-73.959848,1968-06-18,,None,2023-11-22,True,S0004
C003107,Casey,Brown,casey.brown3107@example.com,(644) 212-7878,2411 Bouck Avenue,Bronx,NY,10469,40.861441,-73.850207,1995-12-06,,Silver,2023-08-05,True,S0004
C003108,Skyler,Khan,skyler.khan3108@example.com,(417) 898-8123,10108 Rockaway Beach Blvd.,Rockaway Park,NY,11694,40.583491,-73.8219,1965-10-22,,Gold,2024-05-30,False,S0004
C003109,Jordan,Wang,jordan.wang3109@example.com,(572) 561-6755,200 Metroplex Dr,Edison,NJ,08817,,,1999-11-14,,Silver,2024-05-12,True,S0004
C003110,Cameron,Gonzalez,cameron.gonzalez3110@example.com,(527) 387-9948,2780 Stillwell Avenue,Brooklyn,NY,11224,40.579903,-73.982087,1984-01-03,,Silver,2023-12-25,False,S0004
C003111,Jordan,Nguyen,jordan.nguyen3111@example.com,(509) 708-7233,187-06 122Nd Avenue,Springfield Gardens,NY,11413,40.683772,-73.758805,1952-07-26,,None,2023-11-26,True,S0004
C003112,Drew,Kim,drew.kim3112@example.com,(287) 777-8313,133 Pitt St,New York,NY,10002,40.720227,-73.981562,1975-03-10,,Silver,2023-10-19,False,S0004
C003113,Morgan,Garcia,morgan.garcia3113@example.com,(908) 322-6411,223 Clark Avenue,Mahwah,NJ,07430,,,1966-02-20,,None,2024-05-28,False,S0004
C003114,Alex,Perez,alex.perez3114@example.com,(899) 397-9096,213 Washington Avenue,Brooklyn,NY,11205,40.692394,-73.96668,1981-06-10,,None,2024-08-11,True,S0004
C003115,Avery,Garcia,avery.garcia3115@example.com,(679) 891-1004,87-42 148Th Street,Jamaica,NY,11435,40.706352,-73.8092,1993-05-01,,None,2023-09-01,True,S0004
C003116,Sam,Chen,sam.chen3116@example.com,(473) 754-7662,"346 Main Street, Suite 100",Chatham,NJ,07928,,,2002-06-09,,Platinum,2023-07-04,True,S0004
C003117,Riley,Perez,riley.perez3117@example.com,(689) 988-6379,1029 East 216Th Street,Bronx,NY,10469,40.878598,-73.854899,1975-04-10,,Gold,2023-09-25,True,S0004
C003118,Alex,Perez,alex.perez3118@example.com,(746) 995-3149,1441 Broadway,New York,NY,10018,40.754707,-73.986753,1976-10-26,,None,2024-03-06,True,S0004
C003119,Jamie,Lopez,jamie.lopez3119@example.com,(539) 838-1317,1001 Dochester Road,Brooklyn,NY,11218,,,1991-10-02,,Gold,2024-07-18,False,S0004
C003120,Sam,Perez,sam.perez3120@example.com,(302) 514-7765,125-127 W29Th St,New York,NY,10001,40.747052,-73.990978,1968-02-14,,None,2024-05-02,True,S0004
C003121,Jordan,Zhang,jordan.zhang3121@example.com,(885) 894-2029,14320 Goodrow Ct,Princeton,NJ,08540,,,1998-06-28,,Silver,2023-11-21,True,S0004
C003122,Casey,Gonzalez,casey.gonzalez3122@example.com,(664) 507-8444,4859 58Th Street,Woodside,NY,11377,40.73769,-73.908655,1989-03-06,,Silver,2023-12-07,False,S0004
C003123,Morgan,Hernandez,morgan.hernandez3123@example.com,(648) 357-1068,90 John Street,New York,NY,10038,40.708173,-74.006464,1990-04-09,,None,2024-01-01,False,S0004
C003124,Drew,Gonzalez,drew.gonzalez3124@example.com,(745) 817-7762,501 Main St Suite B,New York,NY,10044,40.760884,-73.950893,1998-03-17,,None,2024-07-02,True,S0004
C003125,Logan,Rodriguez,logan.rodriguez3125@example.com,(528) 326-5175,1426 Taylor Avenue,Bronx,NY,10460,40.836006,-73.866104,1983-12-31,,None,2024-02-27,True,S0004
C003126,Harper,Wang,harper.wang3126@example.com,(476) 928-9996,114-33 148Th Street,Queens,NY,11436,40.685198,-73.795138,2002-11-14,,Silver,2024-07-02,False,S0004
C003127,Jamie,Khan,jamie.khan3127@example.com,(697) 617-3990,112 West 34Th Street,New York,NY,10120,40.750063,-73.988454,1977-06-25,,Silver,2023-07-20,False,S0004
C003128,Quinn,Lee,quinn.lee3128@example.com,(223) 377-6753,3535 State Rt 66 Suite 7,Neptune,NJ,07753,,,1996-05-16,,None,2024-02-02,True,S0004
C003129,Logan,Lopez,logan.lopez3129@example.com,(752) 347-3972,170 53Rd Street,Brooklyn,NY,11232,40.647874,-74.019452,1957-08-26,,Platinum,2024-07-25,True,S0004
C003130,Jamie,Davis,jamie.davis3130@example.com,(331) 830-3659,401 Laggren Way,Neshanic Station,NJ,08853,,,1988-12-31,,None,2023-08-27,True,S0004
C003131,Cameron,Rodriguez,cameron.rodriguez3131@example.com,(569) 754-4685,200 Central Avenue,Mountainside,NJ,07092,,,1995-04-19,,Silver,2024-08-23,False,S0004
C003132,Cameron,Lee,cameron.lee3132@example.com,(229) 689-8580,236 W27Th Street,New York,NY,10001,40.747316,-73.995474,1969-04-14,,None,2024-05-24,True,S0004
C003133,Taylor,Patel,taylor.patel3133@example.com,(918) 480-4720,301 W. 114Th St Apt 2A,New York,NY,10026,40.803216,-73.956533,1969-06-27,,Silver,2024-06-26,False,S0004
C003134,Riley,Perez,riley.perez3134@example.com,(350) 749-4160,67-69 218Th Street,Oakland Gardens,NY,11364,40.744122,-73.757594,1973-09-22,,None,2024-07-21,False,S0004
C003135,Skyler,Zhang,skyler.zhang3135@example.com,(249) 833-9553,172 South Clinton Street,East Orange,NJ,07018,,,1990-11-24,,None,2023-10-28,False,S0004
C003136,Sage,Zhang,sage.zhang3136@example.com,(696) 818-2460,152 Carteret Avenue,Carteret,NJ,07008,,,1972-11-14,,Silver,2023-10-15,True,S0004
C003137,Logan,Wang,logan.wang3137@example.com,(843) 999-7961,57 West 57Th Street,New York,NY,10019,40.763719,-73.975741,2004-05-22,,None,2023-10-20,True,S0004
C003138,Taylor,Smith,taylor.smith3138@example.com,(754) 352-3787,212 East 39Th Street,Brooklyn,NY,11203,40.65217,-73.94107,1970-10-10,,None,2024-05-31,False,S0004
C003139,Sam,Hernandez,sam.hernandez3139@example.com,(603) 842-1475,737 Saint George'S Avenue,Woodbridge,NJ,07095,,,1974-01-22,,Silver,2024-03-05,False,S0004
C003140,Logan,Lopez,logan.lopez3140@example.com,(829) 360-7503,241 37Th Street,Brooklyn,NY,11232,40.6558,-74.008408,1957-10-09,,None,2023-11-25,True,S0004
C003141,Taylor,Clark,taylor.clark3141@example.com,(541) 234-3194,301 Stagg Street,Brooklyn,NY,11206,40.71013,-73.936906,1963-10-15,,Silver,2023-12-01,False,S0004
C003142,Reese,Zhang,reese.zhang3142@example.com,(259) 655-2180,3942 Wilder Avenue,Bronx,NY,10466,40.889525,-73.840477,1984-03-24,,None,2024-07-15,True,S0004
C003143,Harper,Lee,harper.lee3143@example.com,(414) 260-8717,89 Plauderville Ave,Garfield,NJ,07026,,,2007-10-10,,Silver,2023-10-17,False,S0004
C003144,Avery,Nguyen,avery.nguyen3144@example.com,(509) 763-7546,2840 Jackson Avenue,Long Island City,NY,11101,40.748768,-73.937779,1998-01-24,,Gold,2024-05-19,True,S0004
C003145,Reese,Gonzalez,reese.gonzalez3145@example.com,(551) 980-2264,88-73 193 Street,Hollis,NY,11423,40.714815,-73.768024,1990-02-10,,Gold,2024-01-30,False,S0004
C003146,Taylor,Hernandez,taylor.hernandez3146@example.com,(827) 554-2846,321 Saint Nicholas Avenue,New York,NY,10027,40.811303,-73.952214,2008-08-11,,None,2024-04-15,False,S0004
C003147,Sam,Rodriguez,sam.rodriguez3147@example.com,(631) 244-8744,136-11 Farmers Boulevard,Jamaica,NY,11434,40.674513,-73.763687,1953-09-30,,None,2024-02-17,False,S0004
C003148,Taylor,Patel,taylor.patel3148@example.com,(417) 252-8113,78 Union Street,Brooklyn,NY,11231,40.684708,-74.004183,1950-10-17,,Gold,2023-08-23,False,S0004
C003149,Jordan,Clark,jordan.clark3149@example.com,(450) 204-2063,12115 97Th Ave Fl2,South Richmond Hill,NY,11419,40.691823,-73.824355,2009-01-17,,None,2024-07-08,False,S0004
C003150,Cameron,Smith,cameron.smith3150@example.com,(428) 549-8575,1031 Us Highway 22,Bridgewater,NJ,08807,,,1951-04-30,,None,2023-11-09,False,S0004
C003151,Harper,Chen,harper.chen3151@example.com,(606) 552-6115,2859 Flatbush Ave,Brooklyn,NY,11234,40.602039,-73.914033,1976-11-10,,Silver,2024-04-17,False,S0004
C003152,Logan,Brown,logan.brown3152@example.com,(619) 336-4264,4119 48Th Street,Sunnyside,NY,11104,40.746084,-73.916204,2004-07-30,,None,2023-12-05,False,S0004
C003153,Sage,Nguyen,sage.nguyen3153@example.com,(900) 400-4052,593 Park Place,Brooklyn,NY,11238,40.674534,-73.958423,1984-07-12,,None,2024-08-08,True,S0004
C003154,Jordan,Patel,jordan.patel3154@example.com,(881) 905-6009,123 Bowery,New York,NY,10002,40.718175,-73.994946,1979-10-18,,Gold,2024-07-12,True,S0004
C003155,Elliot,Khan,elliot.khan3155@example.com,(691) 476-1507,787 Howard Ave,Brooklyn,NY,11212,40.662466,-73.91863,1950-06-09,,None,2024-02-21,True,S0004
C003156,Quinn,Smith,quinn.smith3156@example.com,(685) 399-2012,34-11 Steinway Street,Long Island City,NY,11101,40.756333,-73.921132,1962-10-23,,Silver,2024-02-22,False,S0004
C003157,Drew,Clark,drew.clark3157@example.com,(491) 295-1143,88 Greenwich St,New York,NY,10006,40.707731,-74.013706,2002-10-11,,None,2024-01-10,True,S0004
C003158,Riley,Lopez,riley.lopez3158@example.com,(283) 839-3478,550 West 157Th Street,New York,NY,10032,40.83383,-73.944356,1982-03-01,,Silver,2024-01-13,True,S0004
C003159,Skyler,Khan,skyler.khan3159@example.com,(901) 282-9218,"160 Douglass St, Suite 2",Brooklyn,NY,11217,40.682158,-73.989068,1951-11-28,,Silver,2024-05-28,False,S0004
C003160,Quinn,Martinez,quinn.martinez3160@example.com,(577) 263-4290,2319 3Rd Avenue,New York,NY,10035,40.804262,-73.935383,1957-06-02,,Silver,2024-02-14,True,S0004
C003161,Casey,Patel,casey.patel3161@example.com,(823) 297-3496,4301 21St Street 330A,Long Island City,NY,11101,40.750564,-73.945718,1989-09-06,,None,2024-07-06,False,S0004
C003162,Skyler,Davis,skyler.davis3162@example.com,(253) 407-6724,155 Sargeant Avenue,Clifton,NJ,07013,,,1970-09-03,,Silver,2024-04-14,True,S0004
C003163,Taylor,Martinez,taylor.martinez3163@example.com,(340) 589-2620,2319 96Th St,East Elmhurst,NY,11369,40.767734,-73.874169,1998-07-14,,None,2024-01-20,False,S0004
C003164,Avery,Martinez,avery.martinez3164@example.com,(531) 295-9114,123-16 Jamaica Avenue,Richmond Hill,NY,11418,40.700696,-73.827076,1953-03-02,,None,2023-08-25,False,S0004
C003165,Sage,Nguyen,sage.nguyen3165@example.com,(655) 931-2471,256 East 138Th Street,Bronx,NY,10451,40.81132,-73.92762,1961-03-07,,None,2024-06-10,False,S0004
C003166,Taylor,Patel,taylor.patel3166@example.com,(286) 764-5979,14 Wall Street,New York,NY,10005,40.707347,-74.010997,1967-08-24,,Gold,2023-08-23,True,S0004
C003167,Quinn,Davis,quinn.davis3167@example.com,(490) 860-9945,235 Moonachie Road,Moonachie,NJ,07074,,,1997-07-19,,None,2023-08-22,True,S0004
C003168,Cameron,Hernandez,cameron.hernandez3168@example.com,(252) 278-3894,1140 Avenue Of The Americas,New York,NY,10036,40.75623,-73.98309,1950-06-15,,None,2023-12-11,False,S0004
C003169,Sam,Nguyen,sam.nguyen3169@example.com,(269) 785-8180,773 Burke Ave,Bronx,NY,10467,40.871396,-73.864077,1955-04-29,,None,2024-08-22,True,S0004
C003170,Cameron,Chen,cameron.chen3170@example.com,(823) 824-6606,2020 Broadway,New York,NY,10023,40.776417,-73.982124,1992-04-13,,None,2024-07-10,True,S0004
C003171,Cameron,Rodriguez,cameron.rodriguez3171@example.com,(292) 344-4389,112 West 34Th Street,New York,NY,10120,40.750063,-73.988454,1954-04-04,,None,2024-04-18,False,S0004
C003172,Parker,Lee,parker.lee3172@example.com,(711) 671-3306,116-06 91St Avenue,Richmond Hill,NY,11418,40.695185,-73.831234,1963-10-11,,Silver,2023-10-05,False,S0004
C003173,Cameron,Brown,cameron.brown3173@example.com,(222) 439-7943,"1395 Pacific Street,",Brooklyn,NY,11216,40.677441,-73.945698,1988-10-05,,None,2023-07-18,True,S0004
C003174,Reese,Garcia,reese.garcia3174@example.com,(621) 920-8665,120 Debs Place,Bronx,NY,10475,40.876365,-73.827353,1958-03-04,,None,2023-07-28,True,S0004
C003175,Jamie,Nguyen,jamie.nguyen3175@example.com,(493) 817-3861,30 Meadow St.,Brooklyn,NY,11206,40.710755,-73.936137,1984-03-22,,None,2024-08-15,False,S0004
C003176,Harper,Nguyen,harper.nguyen3176@example.com,(712) 573-3933,39 Avenue At The Commons,Shrewsbury,NJ,07702,,,2008-06-21,,None,2024-02-10,True,S0004
C003177,Logan,Brown,logan.brown3177@example.com,(260) 310-4746,115 Fifth Avenue,New York,NY,10003,40.738895,-73.991502,1981-07-16,,Platinum,2023-11-15,False,S0004
C003178,Harper,Hernandez,harper.hernandez3178@example.com,(245) 291-6576,4422 Bronx Blvd.,Bronx,NY,10470,40.900348,-73.857369,1985-11-01,,None,2024-08-13,False,S0004
C003179,Jamie,Kim,jamie.kim3179@example.com,(689) 828-1978,2 Clymer Court,Marlboro,NJ,07746,,,2007-08-02,,None,2023-11-26,True,S0004
C003180,Elliot,Davis,elliot.davis3180@example.com,(639) 965-6227,4101 Avenue J,Brooklyn,NY,11210,40.627649,-73.936375,1960-08-18,,Silver,2024-06-17,False,S0004
C003181,Jamie,Gonzalez,jamie.gonzalez3181@example.com,(375) 614-9142,421 Seventh Avenue,New York,NY,10001,40.750503,-73.990966,1991-07-13,,None,2024-06-20,False,S0004
C003182,Jordan,Brown,jordan.brown3182@example.com,(257) 280-8365,12-14 30Th Avenue,Astoria,NY,11102,40.771405,-73.931065,2007-02-17,,None,2023-12-01,False,S0004
C003183,Avery,Zhang,avery.zhang3183@example.com,(362) 884-9267,45 Marshall Ave East,Trenton,NJ,08619,,,1959-05-04,,None,2024-02-03,True,S0004
C003184,Taylor,Perez,taylor.perez3184@example.com,(901) 534-4788,1350 Broadway,New York,NY,10018,40.751306,-73.987656,1979-01-19,,None,2023-11-10,False,S0004
C003185,Parker,Perez,parker.perez3185@example.com,(514) 938-9228,1837 Paulding Avenue,Bronx,NY,10462,40.849251,-73.856101,1981-11-11,,None,2023-12-24,True,S0004
C003186,Morgan,Zhang,morgan.zhang3186@example.com,(574) 853-2889,564 Crescent St,Brooklyn,NY,11208,40.673985,-73.86966,1994-12-23,,None,2024-02-10,False,S0004
C003187,Jordan,Khan,jordan.khan3187@example.com,(922) 852-6444,77 Pension Road,Manalapan,NJ,07726,,,1956-02-14,,None,2024-06-10,False,S0004
C003188,Avery,Kim,avery.kim3188@example.com,(671) 499-2367,23 Oak Tavern Circle,Branchburg,NJ,08876,,,1977-12-07,,Silver,2024-03-15,True,S0004
C003189,Harper,Davis,harper.davis3189@example.com,(764) 929-8470,2628 7Th Ave,New York,NY,10039,40.82574,-73.936092,1972-02-26,,None,2023-11-10,True,S0004
C003190,Quinn,Martinez,quinn.martinez3190@example.com,(657) 440-5818,1969 Washington Avenue,Bronx,NY,10457,40.848647,-73.897167,2007-06-21,,None,2023-11-06,False,S0004
C003191,Reese,Rodriguez,reese.rodriguez3191@example.com,(446) 791-7533,1230 Avenue Of Americas,New York,NY,10020,40.758977,-73.981089,2005-11-02,,None,2024-01-15,True,S0004
C003192,Parker,Davis,parker.davis3192@example.com,(329) 805-4701,68 Jay Street,Brooklyn,NY,11201,40.702763,-73.986681,1992-02-05,,None,2024-04-13,False,S0004
C003193,Elliot,Wang,elliot.wang3193@example.com,(600) 455-5647,233 Broadway,New York,NY,10279,40.712265,-74.007892,2008-11-26,,None,2024-07-07,True,S0004
C003194,Sam,Lopez,sam.lopez3194@example.com,(424) 377-7201,25 11Th Avenue,New York,NY,10011,40.743089,-74.00865,1994-07-30,,Silver,2024-05-02,False,S0004
C003195,Riley,Hernandez,riley.hernandez3195@example.com,(839) 413-9649,232 Van Siclen Avenue,Brooklyn,NY,11207,40.674432,-73.890766,1959-10-06,,Silver,2024-02-21,True,S0004
C003196,Jordan,Lopez,jordan.lopez3196@example.com,(640) 881-5526,740 Halsey Street,Brooklyn,NY,11233,40.684714,-73.924469,1984-05-18,,Silver,2024-08-11,False,S0004
C003197,Riley,Davis,riley.davis3197@example.com,(636) 509-1603,539-Hobart Road,Paramus,NJ,07652,,,1977-01-01,,None,2024-03-19,False,S0004
C003198,Skyler,Martinez,skyler.martinez3198@example.com,(673) 940-8691,189A Chauncey Street,Brooklyn,NY,11233,40.68064,-73.927445,1990-06-12,,Silver,2023-12-25,False,S0004
C003199,Morgan,Perez,morgan.perez3199@example.com,(576) 965-5546,103-55 96Th Street,Ozone Park,NY,11417,40.681498,-73.843574,1956-04-19,,Gold,2024-05-05,True,S0004
C003200,Parker,Hernandez,parker.hernandez3200@example.com,(330) 739-4954,2324 Healy Ave,Far Rockaway,NY,11691,40.605356,-73.75996,1971-01-30,,None,2024-06-29,True,S0004
C003201,Sam,Wilson,sam.wilson3201@example.com,(772) 368-6825,82 Chestnut St,Nutley,NJ,07110,,,1966-09-28,,None,2024-02-12,False,S0004
C003202,Quinn,Brown,quinn.brown3202@example.com,(578) 342-9930,7505 35Th Avenue,Jackson Heights,NY,11372,40.751127,-73.891027,1973-10-12,,None,2024-05-04,True,S0004
C003203,Elliot,Perez,elliot.perez3203@example.com,(549) 541-1159,178-02 Jamaica Avenue,Jamaica,NY,11432,40.70795,-73.78319,1963-10-03,,None,2024-02-25,False,S0004
C003204,Taylor,Zhang,taylor.zhang3204@example.com,(490) 355-4367,104-25 131St Street,Richmond Hill,NY,11419,40.689211,-73.814294,1972-03-06,,None,2024-08-06,True,S0004
C003205,Morgan,Wang,morgan.wang3205@example.com,(587) 953-9436,37-36 75St  Suite 3F,New York,NY,11372,40.748055,-73.890725,1976-08-30,,None,2024-05-31,True,S0004
C003206,Drew,Davis,drew.davis3206@example.com,(658) 885-5692,737 Macdonough Street,Brooklyn,NY,11233,40.68414,-73.916567,1987-03-04,,None,2024-01-11,True,S0004
C003207,Reese,Gonzalez,reese.gonzalez3207@example.com,(459) 999-8182,2893 Sedgwick Ave,Bronx,NY,10468,40.874904,-73.901288,1974-03-07,,None,2023-09-27,False,S0004
C003208,Rowan,Martinez,rowan.martinez3208@example.com,(320) 703-4308,67 West Street,Brooklyn,NY,11222,40.728661,-73.959082,1973-07-05,,None,2023-12-04,False,S0004
C003209,Logan,Smith,logan.smith3209@example.com,(526) 636-9822,141 Albany Ave,Brooklyn,NY,11213,40.675829,-73.938799,2005-07-14,,Silver,2024-03-14,True,S0004
C003210,Drew,Wang,drew.wang3210@example.com,(237) 932-4307,45-42 Pearson Street,Long Island City,NY,11101,40.745321,-73.944343,1978-02-16,,Gold,2024-08-22,True,S0004
C003211,Sam,Lopez,sam.lopez3211@example.com,(264) 481-2492,317 Troy Avenue,Brooklyn,NY,11213,40.667723,-73.936773,2004-09-26,,None,2024-06-24,True,S0004
C003212,Elliot,Lee,elliot.lee3212@example.com,(226) 371-7096,715 Paulison Ave,Clifton,NJ,07011,,,1982-03-11,,None,2024-08-10,False,S0004
C003213,Rowan,Smith,rowan.smith3213@example.com,(708) 839-1745,1029 E. 216Th Street,Bronx,NY,10469,40.878598,-73.854899,1981-01-13,,Gold,2023-12-31,True,S0004
C003214,Casey,Martinez,casey.martinez3214@example.com,(341) 840-4142,131-07 40Th Rd,Flushing,NY,11354,40.755942,-73.836043,1980-04-30,,Silver,2024-03-28,False,S0004
C003215,Quinn,Garcia,quinn.garcia3215@example.com,(694) 921-3736,395 West Passaic Street,Rochelle Park,NJ,07662,,,1960-12-18,,None,2023-11-13,True,S0004
C003216,Drew,Khan,drew.khan3216@example.com,(212) 652-5295,357 East 201 St. #6K,Bronx,NY,10458,40.869586,-73.882632,1970-05-22,,None,2024-01-16,False,S0004
C003217,Alex,Wilson,alex.wilson3217@example.com,(542) 243-5739,217-06 136Th Road,Laurelton,NY,11413,40.677132,-73.754769,1959-06-06,,None,2024-03-12,True,S0004
C003218,Elliot,Kim,elliot.kim3218@example.com,(273) 303-3279,434 Barretto Street,Bronx,NY,10474,40.808936,-73.887883,1969-11-22,,None,2024-06-18,True,S0004
C003219,Casey,Kim,casey.kim3219@example.com,(447) 602-8632,242-24 130Th Road,Jamaica,NY,11422,40.677745,-73.729303,1989-04-15,,Platinum,2024-02-17,True,S0004
C003220,Sage,Garcia,sage.garcia3220@example.com,(566) 714-5673,245 E 93Rd Street,New York,NY,10128,40.782682,-73.949342,1987-03-28,,None,2023-07-21,True,S0004
C003221,Avery,Hernandez,avery.hernandez3221@example.com,(481) 617-6732,23047 88Th Ave,Queens Village,NY,11427,40.730378,-73.737442,1953-09-09,,Silver,2024-07-19,False,S0004
C003222,Riley,Clark,riley.clark3222@example.com,(837) 499-6938,2786 Bainbridge Avenue,Bronx,NY,10458,40.868017,-73.888941,1959-03-21,,Silver,2023-08-01,True,S0004
C003223,Sage,Garcia,sage.garcia3223@example.com,(484) 819-7468,"98 Maple Street., Ste 1L",Weehawken,NJ,07086,,,1988-06-20,,Silver,2023-12-14,False,S0004
C003224,Quinn,Nguyen,quinn.nguyen3224@example.com,(909) 217-6046,235 Lees Hill Road,Basking Ridge,NJ,07920,,,1999-11-06,,None,2024-08-08,True,S0004
C003225,Avery,Wilson,avery.wilson3225@example.com,(447) 665-5254,604 East 9Th Street,New York,NY,10009,40.725988,-73.979659,1996-12-06,,Silver,2023-12-13,False,S0004
C003226,Reese,Hernandez,reese.hernandez3226@example.com,(737) 552-5820,870 West 181St Street,New York,NY,10033,40.851365,-73.941146,1967-01-31,,Silver,2024-06-10,False,S0004
C003227,Harper,Kim,harper.kim3227@example.com,(550) 834-9950,188-02 64Th Avenue,Fresh Meadows,NY,11365,40.739206,-73.785369,1986-05-31,,None,2023-12-04,False,S0004
C003228,Avery,Kim,avery.kim3228@example.com,(649) 434-1851,69-21 164Th St,Fresh Meadows,NY,11365,40.7327,-73.804997,1961-04-24,,Silver,2023-08-06,False,S0004
C003229,Quinn,Rodriguez,quinn.rodriguez3229@example.com,(466) 942-5412,219 E92 Nd St,Brooklyn,NY,11212,,,1959-05-22,,Gold,2023-12-07,False,S0004
C003230,Jordan,Khan,jordan.khan3230@example.com,(765) 657-7181,229 78Th Street,Brooklyn,NY,11209,40.629718,-74.030417,1960-05-27,,Gold,2024-05-08,True,S0004
C003231,Casey,Wang,casey.wang3231@example.com,(834) 479-8652,252 West 37Th Street,New York,NY,10018,40.753514,-73.990728,1997-06-13,,Silver,2024-03-05,False,S0004
C003232,Alex,Rodriguez,alex.rodriguez3232@example.com,(826) 783-3669,34-53 28Th Street,Astoria,NY,11106,40.75999,-73.930293,2010-01-21,,None,2023-11-17,True,S0004
C003233,Taylor,Lopez,taylor.lopez3233@example.com,(557) 379-1531,99 Hudson Street,New York,NY,10013,40.718974,-74.00877,1977-10-16,,None,2023-08-31,True,S0004
C003234,Parker,Khan,parker.khan3234@example.com,(449) 695-2183,210 East High Street,Bound Brook,NJ,08805,,,1998-11-22,,Silver,2023-11-11,True,S0004
C003235,Cameron,Kim,cameron.kim3235@example.com,(650) 911-7382,1123 Broadway,New York,NY,10010,40.743254,-73.989123,2003-09-29,,Silver,2024-04-26,False,S0004
C003236,Harper,Lopez,harper.lopez3236@example.com,(298) 429-5879,660 Crown Street,Brooklyn,NY,11213,40.665474,-73.936058,2001-08-01,,Silver,2024-01-26,False,S0004
C003237,Rowan,Gonzalez,rowan.gonzalez3237@example.com,(871) 233-7828,300 Connell Drive,Berkeley Heights,NJ,07922,,,1992-11-16,,Platinum,2023-10-25,False,S0004
C003238,Sage,Lopez,sage.lopez3238@example.com,(466) 350-4996,3900 Greystone Ave,Bronx,NY,10463,40.889453,-73.904475,1957-02-12,,None,2023-10-02,True,S0004
C003239,Casey,Lee,casey.lee3239@example.com,(238) 201-8186,30 Grassy Plain Street,Bethel,CT,06801,,,1997-06-23,,None,2023-09-12,False,S0004
C003240,Cameron,Rodriguez,cameron.rodriguez3240@example.com,(591) 896-5418,3288 Delsea Drive,Franklinville,NJ,08322,,,1977-07-20,,None,2023-07-30,True,S0004
C003241,Parker,Perez,parker.perez3241@example.com,(345) 674-8614,770 Coney Island Avenue,Brooklyn,NY,11218,40.638589,-73.968606,1996-12-26,,None,2024-06-21,False,S0004
C003242,Parker,Brown,parker.brown3242@example.com,(677) 581-5240,3620 Willett Avenue,Bronx,NY,10467,40.880229,-73.866095,1964-10-01,,None,2024-05-25,True,S0004
C003243,Quinn,Garcia,quinn.garcia3243@example.com,(434) 837-6638,1 Bridge Plaza,Fort Lee,NJ,07024,,,1994-08-09,,Silver,2024-01-27,False,S0004
C003244,Morgan,Chen,morgan.chen3244@example.com,(505) 891-1218,459 East 149Th Street,Bronx,NY,10455,40.815363,-73.915947,1954-04-26,,None,2024-02-13,False,S0004
C003245,Avery,Smith,avery.smith3245@example.com,(570) 923-2487,7610 34Th Avenue,Jackson Heights,NY,11372,40.75316,-73.890406,1998-07-24,,Silver,2024-04-04,True,S0004
